strd_date,strd_tizn_val,ifw_rgn_dv_val,vehi_size_dv_val,vehi_typ_dv_val,vehi_num,pass_nt
20230901,0,내부,대형,승용,15,15
20230901,0,내부,소형,화물,1,1
20230901,0,내부,중형,승용,29,29
20230901,0,내부,중형,승합,1,1
20230901,1,내부,대형,승용,5,5
20230901,1,내부,대형,승합,1,1
20230901,1,내부,소형,화물,2,2
20230901,1,내부,중형,승용,10,10
20230901,2,내부,대형,승용,5,5
20230901,2,내부,대형,화물,1,1
20230901,2,내부,소형,화물,4,4
20230901,2,내부,중형,승용,7,7
20230901,2,내부,중형,승합,1,1
20230901,3,내부,대형,승용,5,5
20230901,3,내부,대형,화물,4,4
20230901,3,내부,소형,화물,3,3
20230901,3,내부,중형,승용,7,7
20230901,3,내부,중형,화물,1,1
20230901,4,내부,대형,승용,7,7
20230901,4,내부,대형,화물,1,1
20230901,4,내부,소형,화물,2,2
20230901,4,내부,중형,승용,11,11
20230901,4,내부,중형,화물,2,2
20230901,5,내부,대형,승용,15,15
20230901,5,내부,대형,승합,1,1
20230901,5,내부,대형,특수,1,1
20230901,5,내부,대형,화물,1,1
20230901,5,내부,소형,화물,9,9
20230901,5,내부,중형,승용,38,38
20230901,5,내부,중형,승합,2,2
20230901,5,내부,중형,화물,1,1
20230901,6,내부,대형,승용,37,37
20230901,6,내부,대형,화물,3,3
20230901,6,내부,소형,화물,30,30
20230901,6,내부,중형,승용,57,57
20230901,6,내부,중형,승합,3,3
20230901,6,내부,중형,화물,1,1
20230901,9,내부,대형,승용,128,128
20230901,9,내부,대형,승합,1,1
20230901,9,내부,대형,화물,6,6
20230901,9,내부,소형,승용,2,2
20230901,9,내부,소형,화물,71,71
20230901,9,내부,중형,승용,203,203
20230901,9,내부,중형,승합,4,4
20230901,9,내부,중형,특수,1,1
20230901,9,내부,중형,화물,11,11
20230901,10,내부,대형,승용,141,141
20230901,10,내부,대형,승합,1,1
20230901,10,내부,대형,화물,12,12
20230901,10,내부,소형,화물,70,70
20230901,10,내부,중형,승용,173,173
20230901,10,내부,중형,승합,6,6
20230901,10,내부,중형,화물,14,14
20230901,11,내부,대형,승용,125,125
20230901,11,내부,대형,승합,3,3
20230901,11,내부,대형,화물,7,7
20230901,11,내부,소형,화물,85,85
20230901,11,내부,중형,승용,195,195
20230901,11,내부,중형,승합,4,4
20230901,11,내부,중형,화물,13,13
20230901,12,내부,대형,승용,115,115
20230901,12,내부,대형,승합,1,1
20230901,12,내부,대형,화물,2,2
20230901,12,내부,소형,승용,1,1
20230901,12,내부,소형,화물,46,46
20230901,12,내부,중형,승용,187,187
20230901,12,내부,중형,승합,10,10
20230901,12,내부,중형,특수,1,1
20230901,12,내부,중형,화물,7,7
20230901,13,내부,대형,승용,118,118
20230901,13,내부,대형,승합,2,2
20230901,13,내부,대형,화물,5,5
20230901,13,내부,소형,승용,1,1
20230901,13,내부,소형,화물,66,66
20230901,13,내부,중형,승용,179,179
20230901,13,내부,중형,승합,4,4
20230901,13,내부,중형,특수,1,1
20230901,13,내부,중형,화물,7,7
20230901,14,내부,대형,승용,130,130
20230901,14,내부,대형,화물,6,6
20230901,14,내부,소형,화물,67,67
20230901,14,내부,중형,승용,222,222
20230901,14,내부,중형,승합,7,7
20230901,14,내부,중형,화물,10,10
20230901,15,내부,대형,승용,165,165
20230901,15,내부,대형,화물,12,12
20230901,15,내부,소형,화물,99,99
20230901,15,내부,중형,승용,248,248
20230901,15,내부,중형,승합,13,13
20230901,15,내부,중형,화물,5,5
20230901,16,내부,대형,승용,212,212
20230901,16,내부,대형,승합,2,2
20230901,16,내부,대형,화물,1,1
20230901,16,내부,소형,승용,4,4
20230901,16,내부,소형,특수,1,1
20230901,16,내부,소형,화물,61,61
20230901,16,내부,중형,승용,318,318
20230901,16,내부,중형,승합,6,6
20230901,16,내부,중형,특수,1,1
20230901,16,내부,중형,화물,11,11
20230901,17,내부,대형,승용,245,245
20230901,17,내부,대형,승합,1,1
20230901,17,내부,대형,화물,3,3
20230901,17,내부,소형,승용,2,2
20230901,17,내부,소형,특수,1,1
20230901,17,내부,소형,화물,44,44
20230901,17,내부,중형,승용,365,365
20230901,17,내부,중형,승합,10,10
20230901,17,내부,중형,화물,6,6
20230901,20,내부,대형,승용,246,246
20230901,20,내부,소형,승용,2,2
20230901,20,내부,소형,특수,2,2
20230901,20,내부,소형,화물,36,36
20230901,20,내부,중형,승용,317,317
20230901,20,내부,중형,승합,6,6
20230901,20,내부,중형,화물,5,5
20230901,21,내부,대형,승용,77,77
20230901,21,내부,소형,화물,6,6
20230901,21,내부,중형,승용,119,119
20230901,21,내부,중형,승합,1,1
20230901,21,내부,중형,화물,1,1
20230901,22,내부,대형,승용,65,65
20230901,22,내부,대형,화물,2,2
20230901,22,내부,소형,승용,1,1
20230901,22,내부,소형,화물,6,6
20230901,22,내부,중형,승용,91,91
20230901,22,내부,중형,승합,2,2
20230901,22,내부,중형,화물,1,1
20230901,23,내부,대형,승용,37,37
20230901,23,내부,소형,화물,1,1
20230901,23,내부,중형,승용,60,60
20230902,0,내부,대형,승용,22,22
20230902,0,내부,대형,화물,1,1
20230902,0,내부,소형,화물,3,3
20230902,0,내부,중형,승용,37,37
20230902,0,내부,중형,승합,1,1
20230902,0,내부,중형,화물,1,1
20230902,1,내부,대형,승용,9,9
20230902,1,내부,소형,화물,3,3
20230902,1,내부,중형,승용,26,26
20230902,1,내부,중형,승합,1,1
20230902,1,내부,중형,화물,1,1
20230902,2,내부,대형,승용,8,8
20230902,2,내부,대형,화물,1,1
20230902,2,내부,소형,화물,3,3
20230902,2,내부,중형,승용,14,14
20230902,3,내부,대형,승용,6,6
20230902,3,내부,중형,승용,6,6
20230902,4,내부,대형,승용,12,12
20230902,4,내부,대형,화물,1,1
20230902,4,내부,소형,화물,5,5
20230902,4,내부,중형,승용,8,8
20230902,4,내부,중형,승합,1,1
20230902,4,내부,중형,화물,1,1
20230902,5,내부,대형,승용,18,18
20230902,5,내부,대형,승합,1,1
20230902,5,내부,대형,화물,1,1
20230902,5,내부,소형,화물,8,8
20230902,5,내부,중형,승용,40,40
20230902,5,내부,중형,승합,4,4
20230902,5,내부,중형,화물,1,1
20230902,6,내부,대형,승용,36,36
20230902,6,내부,대형,승합,1,1
20230902,6,내부,대형,화물,3,3
20230902,6,내부,소형,승합,1,1
20230902,6,내부,소형,화물,26,26
20230902,6,내부,중형,승용,43,43
20230902,6,내부,중형,승합,4,4
20230902,6,내부,중형,특수,1,1
20230902,6,내부,중형,화물,2,2
20230902,7,내부,대형,승용,50,50
20230902,7,내부,대형,승합,3,3
20230902,7,내부,대형,화물,7,7
20230902,7,내부,소형,승용,1,1
20230902,7,내부,소형,화물,44,44
20230902,7,내부,중형,승용,111,111
20230902,7,내부,중형,승합,5,5
20230902,7,내부,중형,화물,7,7
20230902,8,내부,대형,승용,96,96
20230902,8,내부,대형,승합,1,1
20230902,8,내부,대형,화물,2,2
20230902,8,내부,소형,승용,2,2
20230902,8,내부,소형,특수,1,1
20230902,8,내부,소형,화물,28,28
20230902,8,내부,중형,승용,136,136
20230902,8,내부,중형,승합,6,6
20230902,8,내부,중형,화물,7,7
20230902,9,내부,대형,승용,120,120
20230902,9,내부,대형,승합,2,2
20230902,9,내부,대형,화물,3,3
20230902,9,내부,소형,화물,45,45
20230902,9,내부,중형,승용,239,239
20230902,9,내부,중형,승합,8,8
20230902,9,내부,중형,화물,7,7
20230902,10,내부,대형,승용,182,182
20230902,10,내부,대형,승합,1,1
20230902,10,내부,대형,화물,1,1
20230902,10,내부,소형,승용,1,1
20230902,10,내부,소형,특수,1,1
20230902,10,내부,소형,화물,35,35
20230902,10,내부,중형,승용,330,330
20230902,10,내부,중형,승합,7,7
20230902,10,내부,중형,화물,11,11
20230902,11,내부,대형,승용,199,199
20230902,11,내부,대형,승합,2,2
20230902,11,내부,대형,화물,1,1
20230902,11,내부,소형,승용,1,1
20230902,11,내부,소형,화물,43,43
20230902,11,내부,중형,승용,384,384
20230902,11,내부,중형,승합,10,10
20230902,11,내부,중형,화물,6,6
20230902,12,내부,대형,승용,227,227
20230902,12,내부,대형,승합,1,1
20230902,12,내부,대형,화물,2,2
20230902,12,내부,소형,승용,3,3
20230902,12,내부,소형,화물,39,39
20230902,12,내부,중형,승용,306,306
20230902,12,내부,중형,승합,7,7
20230902,12,내부,중형,화물,6,6
20230902,13,내부,대형,승용,193,193
20230902,13,내부,대형,화물,1,1
20230902,13,내부,소형,화물,37,37
20230902,13,내부,중형,승용,329,329
20230902,13,내부,중형,승합,8,8
20230902,13,내부,중형,화물,2,2
20230902,14,내부,대형,승용,175,175
20230902,14,내부,대형,화물,1,1
20230902,14,내부,소형,승용,1,1
20230902,14,내부,소형,화물,42,42
20230902,14,내부,중형,승용,314,314
20230902,14,내부,중형,승합,6,6
20230902,14,내부,중형,화물,3,3
20230902,15,내부,경형,화물,1,1
20230902,15,내부,대형,승용,212,212
20230902,15,내부,대형,승합,2,2
20230902,15,내부,대형,화물,1,1
20230902,15,내부,소형,승용,1,1
20230902,15,내부,소형,특수,1,1
20230902,15,내부,소형,화물,34,34
20230902,15,내부,중형,승용,323,323
20230902,15,내부,중형,승합,7,7
20230902,15,내부,중형,화물,3,3
20230902,16,내부,대형,승용,163,163
20230902,16,내부,대형,승합,1,1
20230902,16,내부,대형,화물,3,3
20230902,16,내부,소형,승용,1,1
20230902,16,내부,소형,특수,1,1
20230902,16,내부,소형,화물,41,41
20230902,16,내부,중형,승용,265,265
20230902,16,내부,중형,승합,11,11
20230902,16,내부,중형,화물,1,1
20230902,17,내부,대형,승용,207,207
20230902,17,내부,대형,승합,1,1
20230902,17,내부,소형,승용,2,2
20230902,17,내부,소형,특수,1,1
20230902,17,내부,소형,화물,33,33
20230902,17,내부,중형,승용,294,294
20230902,17,내부,중형,승합,8,8
20230902,17,내부,중형,특수,2,2
20230902,17,내부,중형,화물,2,2
20230902,18,내부,대형,승용,187,187
20230902,18,내부,대형,승합,1,1
20230902,18,내부,소형,승용,2,2
20230902,18,내부,소형,화물,24,24
20230902,18,내부,중형,승용,273,273
20230902,18,내부,중형,승합,4,4
20230902,18,내부,중형,화물,2,2
20230902,19,내부,대형,승용,81,81
20230902,19,내부,대형,승합,1,1
20230902,19,내부,대형,화물,1,1
20230902,19,내부,소형,승용,2,2
20230902,19,내부,소형,화물,11,11
20230902,19,내부,중형,승용,155,155
20230902,19,내부,중형,승합,2,2
20230902,19,내부,중형,화물,1,1
20230902,20,내부,대형,승용,81,81
20230902,20,내부,소형,화물,7,7
20230902,20,내부,중형,승용,140,140
20230902,20,내부,중형,승합,4,4
20230902,21,내부,대형,승용,63,63
20230902,21,내부,대형,화물,1,1
20230902,21,내부,소형,화물,7,7
20230902,21,내부,중형,승용,100,100
20230902,21,내부,중형,승합,3,3
20230902,22,내부,대형,승용,45,45
20230902,22,내부,소형,화물,4,4
20230902,22,내부,중형,승용,87,87
20230902,22,내부,중형,승합,2,2
20230902,23,내부,대형,승용,27,27
20230902,23,내부,대형,승합,1,1
20230902,23,내부,소형,화물,1,1
20230902,23,내부,중형,승용,52,52
20230902,23,내부,중형,승합,1,1
20230903,0,내부,대형,승용,16,16
20230903,0,내부,소형,화물,5,5
20230903,0,내부,중형,승용,31,31
20230903,0,내부,중형,승합,3,3
20230903,1,내부,대형,승용,4,4
20230903,1,내부,중형,승용,19,19
20230903,2,내부,대형,승용,4,4
20230903,2,내부,대형,승합,1,1
20230903,2,내부,소형,화물,2,2
20230903,2,내부,중형,승용,15,15
20230903,2,내부,중형,승합,1,1
20230903,2,내부,중형,화물,1,1
20230903,3,내부,대형,승용,8,8
20230903,3,내부,중형,승용,13,13
20230903,4,내부,대형,승용,11,11
20230903,4,내부,소형,화물,3,3
20230903,4,내부,중형,승용,14,14
20230903,4,내부,중형,승합,1,1
20230903,4,내부,중형,화물,1,1
20230903,5,내부,대형,승용,21,21
20230903,5,내부,소형,화물,6,6
20230903,5,내부,중형,승용,40,40
20230903,5,내부,중형,승합,3,3
20230903,6,내부,대형,승용,26,26
20230903,6,내부,소형,특수,1,1
20230903,6,내부,소형,화물,13,13
20230903,6,내부,중형,승용,51,51
20230903,6,내부,중형,승합,2,2
20230903,6,내부,중형,화물,1,1
20230903,7,내부,대형,승용,35,35
20230903,7,내부,소형,특수,2,2
20230903,7,내부,소형,화물,16,16
20230903,7,내부,중형,승용,57,57
20230903,7,내부,중형,화물,3,3
20230903,8,내부,대형,승용,78,78
20230903,8,내부,대형,승합,2,2
20230903,8,내부,소형,승용,2,2
20230903,8,내부,소형,특수,1,1
20230903,8,내부,소형,화물,9,9
20230903,8,내부,중형,승용,96,96
20230903,8,내부,중형,승합,4,4
20230903,8,내부,중형,화물,6,6
20230903,9,내부,대형,승용,113,113
20230903,9,내부,대형,승합,4,4
20230903,9,내부,대형,화물,1,1
20230903,9,내부,소형,승용,1,1
20230903,9,내부,소형,화물,23,23
20230903,9,내부,중형,승용,189,189
20230903,9,내부,중형,승합,15,15
20230903,10,내부,대형,승용,172,172
20230903,10,내부,대형,승합,1,1
20230903,10,내부,대형,화물,1,1
20230903,10,내부,소형,승용,1,1
20230903,10,내부,소형,화물,21,21
20230903,10,내부,중형,승용,299,299
20230903,10,내부,중형,승합,5,5
20230903,10,내부,중형,화물,3,3
20230903,11,내부,대형,승용,217,217
20230903,11,내부,대형,화물,1,1
20230903,11,내부,소형,승용,1,1
20230903,11,내부,소형,화물,24,24
20230903,11,내부,중형,승용,328,328
20230903,11,내부,중형,승합,7,7
20230903,11,내부,중형,특수,1,1
20230903,11,내부,중형,화물,3,3
20230903,12,내부,대형,승용,170,170
20230903,12,내부,대형,승합,2,2
20230903,12,내부,대형,화물,1,1
20230903,12,내부,소형,승용,1,1
20230903,12,내부,소형,특수,2,2
20230903,12,내부,소형,화물,17,17
20230903,12,내부,중형,승용,236,236
20230903,12,내부,중형,승합,9,9
20230903,12,내부,중형,화물,3,3
20230903,13,내부,대형,승용,168,168
20230903,13,내부,대형,특수,1,1
20230903,13,내부,소형,승용,1,1
20230903,13,내부,소형,화물,18,18
20230903,13,내부,중형,승용,235,235
20230903,13,내부,중형,승합,5,5
20230903,13,내부,중형,화물,3,3
20230903,14,내부,대형,승용,174,174
20230903,14,내부,대형,화물,1,1
20230903,14,내부,소형,승용,1,1
20230903,14,내부,소형,화물,19,19
20230903,14,내부,중형,승용,276,276
20230903,14,내부,중형,승합,8,8
20230903,14,내부,중형,특수,1,1
20230903,14,내부,중형,화물,1,1
20230903,15,내부,대형,승용,198,198
20230903,15,내부,소형,승용,2,2
20230903,15,내부,소형,특수,1,1
20230903,15,내부,소형,화물,26,26
20230903,15,내부,중형,승용,309,309
20230903,15,내부,중형,승합,4,4
20230903,15,내부,중형,특수,1,1
20230903,15,내부,중형,화물,2,2
20230903,16,내부,대형,승용,211,211
20230903,16,내부,대형,승합,1,1
20230903,16,내부,소형,승용,2,2
20230903,16,내부,소형,화물,29,29
20230903,16,내부,중형,승용,304,304
20230903,16,내부,중형,승합,6,6
20230903,16,내부,중형,화물,1,1
20230903,17,내부,대형,승용,133,133
20230903,17,내부,대형,승합,3,3
20230903,17,내부,소형,화물,17,17
20230903,17,내부,중형,승용,248,248
20230903,17,내부,중형,승합,5,5
20230903,17,내부,중형,특수,1,1
20230903,18,내부,대형,승용,112,112
20230903,18,내부,대형,승합,2,2
20230903,18,내부,대형,화물,1,1
20230903,18,내부,소형,승용,1,1
20230903,18,내부,소형,특수,1,1
20230903,18,내부,소형,화물,13,13
20230903,18,내부,중형,승용,175,175
20230903,18,내부,중형,승합,3,3
20230903,19,내부,대형,승용,95,95
20230903,19,내부,대형,승합,1,1
20230903,19,내부,소형,특수,1,1
20230903,19,내부,소형,화물,13,13
20230903,19,내부,중형,승용,157,157
20230903,19,내부,중형,승합,7,7
20230903,19,내부,중형,화물,1,1
20230903,20,내부,대형,승용,98,98
20230903,20,내부,대형,화물,1,1
20230903,20,내부,소형,화물,8,8
20230903,20,내부,중형,승용,115,115
20230903,20,내부,중형,승합,4,4
20230903,20,내부,중형,화물,2,2
20230903,21,내부,대형,승용,55,55
20230903,21,내부,소형,화물,5,5
20230903,21,내부,중형,승용,102,102
20230903,21,내부,중형,승합,1,1
20230903,21,내부,중형,화물,1,1
20230903,22,내부,대형,승용,25,25
20230903,22,내부,소형,승용,1,1
20230903,22,내부,소형,화물,1,1
20230903,22,내부,중형,승용,45,45
20230903,23,내부,대형,승용,11,11
20230903,23,내부,중형,승용,31,31
20230904,0,내부,대형,승용,10,10
20230904,0,내부,소형,특수,1,1
20230904,0,내부,중형,승용,25,25
20230904,1,내부,대형,승용,3,3
20230904,1,내부,소형,화물,3,3
20230904,1,내부,중형,승용,7,7
20230904,2,내부,대형,승용,2,2
20230904,2,내부,소형,화물,3,3
20230904,2,내부,중형,승용,4,4
20230904,3,내부,대형,승용,4,4
20230904,3,내부,대형,화물,2,2
20230904,3,내부,소형,화물,1,1
20230904,3,내부,중형,승용,2,2
20230904,4,내부,대형,승용,4,4
20230904,4,내부,대형,화물,2,2
20230904,4,내부,소형,화물,1,1
20230904,4,내부,중형,승용,14,14
20230904,4,내부,중형,승합,1,1
20230904,4,내부,중형,화물,2,2
20230904,5,내부,대형,승용,28,28
20230904,5,내부,대형,승합,1,1
20230904,5,내부,대형,특수,1,1
20230904,5,내부,대형,화물,3,3
20230904,5,내부,소형,화물,23,23
20230904,5,내부,중형,승용,72,72
20230904,5,내부,중형,승합,6,6
20230904,5,내부,중형,화물,1,1
20230904,6,내부,대형,승용,52,52
20230904,6,내부,대형,승합,1,1
20230904,6,내부,대형,특수,1,1
20230904,6,내부,대형,화물,7,7
20230904,6,내부,소형,화물,39,39
20230904,6,내부,중형,승용,97,97
20230904,6,내부,중형,승합,3,3
20230904,6,내부,중형,화물,4,4
20230904,9,내부,대형,승용,85,85
20230904,9,내부,대형,승합,3,3
20230904,9,내부,대형,화물,8,8
20230904,9,내부,소형,화물,53,53
20230904,9,내부,중형,승용,173,173
20230904,9,내부,중형,승합,6,6
20230904,9,내부,중형,화물,13,13
20230904,10,내부,대형,승용,105,105
20230904,10,내부,대형,승합,2,2
20230904,10,내부,대형,화물,11,11
20230904,10,내부,소형,특수,1,1
20230904,10,내부,소형,화물,65,65
20230904,10,내부,중형,승용,146,146
20230904,10,내부,중형,승합,8,8
20230904,10,내부,중형,화물,8,8
20230904,11,내부,대형,승용,105,105
20230904,11,내부,대형,승합,1,1
20230904,11,내부,대형,화물,9,9
20230904,11,내부,소형,화물,69,69
20230904,11,내부,중형,승용,165,165
20230904,11,내부,중형,승합,7,7
20230904,11,내부,중형,화물,5,5
20230904,12,내부,대형,승용,80,80
20230904,12,내부,대형,화물,1,1
20230904,12,내부,소형,승용,1,1
20230904,12,내부,소형,특수,1,1
20230904,12,내부,소형,화물,46,46
20230904,12,내부,중형,승용,142,142
20230904,12,내부,중형,승합,2,2
20230904,12,내부,중형,화물,9,9
20230904,13,내부,대형,승용,76,76
20230904,13,내부,대형,승합,3,3
20230904,13,내부,대형,화물,6,6
20230904,13,내부,소형,승용,2,2
20230904,13,내부,소형,화물,55,55
20230904,13,내부,중형,승용,149,149
20230904,13,내부,중형,승합,1,1
20230904,13,내부,중형,화물,5,5
20230904,14,내부,대형,승용,128,128
20230904,14,내부,대형,화물,8,8
20230904,14,내부,소형,승용,1,1
20230904,14,내부,소형,특수,2,2
20230904,14,내부,소형,화물,64,64
20230904,14,내부,중형,승용,174,174
20230904,14,내부,중형,승합,5,5
20230904,14,내부,중형,특수,2,2
20230904,14,내부,중형,화물,19,19
20230904,15,내부,대형,승용,119,119
20230904,15,내부,대형,승합,1,1
20230904,15,내부,대형,화물,6,6
20230904,15,내부,소형,화물,53,53
20230904,15,내부,중형,승용,284,284
20230904,15,내부,중형,승합,4,4
20230904,15,내부,중형,화물,5,5
20230904,16,내부,대형,승용,151,151
20230904,16,내부,대형,승합,1,1
20230904,16,내부,대형,화물,1,1
20230904,16,내부,소형,승용,1,1
20230904,16,내부,소형,특수,2,2
20230904,16,내부,소형,화물,83,83
20230904,16,내부,중형,승용,291,291
20230904,16,내부,중형,승합,3,3
20230904,16,내부,중형,특수,1,1
20230904,16,내부,중형,화물,6,6
20230904,17,내부,대형,승용,181,181
20230904,17,내부,대형,승합,1,1
20230904,17,내부,대형,화물,4,4
20230904,17,내부,소형,승용,3,3
20230904,17,내부,소형,화물,85,85
20230904,17,내부,중형,승용,307,307
20230904,17,내부,중형,승합,7,7
20230904,17,내부,중형,특수,1,1
20230904,17,내부,중형,화물,10,10
20230904,20,내부,대형,승용,82,82
20230904,20,내부,대형,승합,2,2
20230904,20,내부,대형,화물,1,1
20230904,20,내부,소형,승용,2,2
20230904,20,내부,소형,화물,16,16
20230904,20,내부,중형,승용,126,126
20230904,20,내부,중형,승합,3,3
20230904,21,내부,대형,승용,58,58
20230904,21,내부,대형,화물,1,1
20230904,21,내부,소형,화물,5,5
20230904,21,내부,중형,승용,100,100
20230904,22,내부,대형,승용,43,43
20230904,22,내부,대형,화물,1,1
20230904,22,내부,소형,화물,4,4
20230904,22,내부,중형,승용,62,62
20230904,22,내부,중형,승합,2,2
20230904,23,내부,대형,승용,28,28
20230904,23,내부,소형,화물,2,2
20230904,23,내부,중형,승용,38,38
20230905,0,내부,대형,승용,8,8
20230905,0,내부,소형,화물,2,2
20230905,0,내부,중형,승용,17,17
20230905,0,내부,중형,화물,2,2
20230905,1,내부,대형,승용,4,4
20230905,1,내부,소형,화물,1,1
20230905,1,내부,중형,승용,11,11
20230905,2,내부,대형,승용,5,5
20230905,2,내부,소형,화물,3,3
20230905,2,내부,중형,승용,14,14
20230905,2,내부,중형,승합,1,1
20230905,3,내부,대형,승용,4,4
20230905,3,내부,대형,승합,1,1
20230905,3,내부,대형,화물,1,1
20230905,3,내부,소형,화물,4,4
20230905,3,내부,중형,승용,5,5
20230905,4,내부,대형,승용,5,5
20230905,4,내부,대형,화물,2,2
20230905,4,내부,소형,승용,1,1
20230905,4,내부,소형,화물,3,3
20230905,4,내부,중형,승용,8,8
20230905,4,내부,중형,승합,1,1
20230905,4,내부,중형,화물,2,2
20230905,5,내부,대형,승용,27,27
20230905,5,내부,대형,승합,1,1
20230905,5,내부,대형,특수,1,1
20230905,5,내부,대형,화물,4,4
20230905,5,내부,소형,화물,12,12
20230905,5,내부,중형,승용,66,66
20230905,5,내부,중형,승합,5,5
20230905,5,내부,중형,화물,2,2
20230905,6,내부,대형,승용,36,36
20230905,6,내부,대형,화물,9,9
20230905,6,내부,소형,화물,49,49
20230905,6,내부,중형,승용,71,71
20230905,6,내부,중형,승합,6,6
20230905,6,내부,중형,화물,5,5
20230905,9,내부,대형,승용,68,68
20230905,9,내부,대형,승합,3,3
20230905,9,내부,대형,화물,6,6
20230905,9,내부,소형,화물,75,75
20230905,9,내부,중형,승용,152,152
20230905,9,내부,중형,승합,8,8
20230905,9,내부,중형,화물,14,14
20230905,10,내부,대형,승용,76,76
20230905,10,내부,대형,승합,1,1
20230905,10,내부,대형,화물,6,6
20230905,10,내부,소형,화물,36,36
20230905,10,내부,중형,승용,118,118
20230905,10,내부,중형,승합,6,6
20230905,10,내부,중형,화물,11,11
20230905,11,내부,경형,승용,1,1
20230905,11,내부,대형,승용,85,85
20230905,11,내부,대형,승합,2,2
20230905,11,내부,대형,화물,3,3
20230905,11,내부,소형,특수,1,1
20230905,11,내부,소형,화물,42,42
20230905,11,내부,중형,승용,102,102
20230905,11,내부,중형,승합,2,2
20230905,11,내부,중형,화물,13,13
20230905,12,내부,경형,승용,1,1
20230905,12,내부,대형,승용,45,45
20230905,12,내부,대형,승합,4,4
20230905,12,내부,대형,화물,3,3
20230905,12,내부,소형,화물,35,35
20230905,12,내부,중형,승용,65,65
20230905,12,내부,중형,승합,6,6
20230905,12,내부,중형,화물,4,4
20230905,13,내부,대형,승용,64,64
20230905,13,내부,대형,화물,7,7
20230905,13,내부,소형,승용,1,1
20230905,13,내부,소형,화물,28,28
20230905,13,내부,중형,승용,96,96
20230905,13,내부,중형,승합,3,3
20230905,13,내부,중형,화물,5,5
20230905,14,내부,대형,승용,85,85
20230905,14,내부,대형,화물,2,2
20230905,14,내부,소형,특수,1,1
20230905,14,내부,소형,화물,62,62
20230905,14,내부,중형,승용,140,140
20230905,14,내부,중형,승합,4,4
20230905,14,내부,중형,화물,8,8
20230905,15,내부,대형,승용,136,136
20230905,15,내부,대형,승합,3,3
20230905,15,내부,대형,화물,6,6
20230905,15,내부,소형,승용,1,1
20230905,15,내부,소형,특수,2,2
20230905,15,내부,소형,화물,98,98
20230905,15,내부,중형,승용,203,203
20230905,15,내부,중형,승합,6,6
20230905,15,내부,중형,화물,8,8
20230905,16,내부,대형,승용,163,163
20230905,16,내부,대형,화물,4,4
20230905,16,내부,소형,승용,1,1
20230905,16,내부,소형,화물,96,96
20230905,16,내부,중형,승용,266,266
20230905,16,내부,중형,승합,5,5
20230905,16,내부,중형,특수,1,1
20230905,16,내부,중형,화물,15,15
20230905,17,내부,경형,승용,1,1
20230905,17,내부,대형,승용,192,192
20230905,17,내부,대형,승합,1,1
20230905,17,내부,대형,특수,2,2
20230905,17,내부,대형,화물,1,1
20230905,17,내부,소형,특수,1,1
20230905,17,내부,소형,화물,73,73
20230905,17,내부,중형,승용,306,306
20230905,17,내부,중형,승합,8,8
20230905,17,내부,중형,특수,2,2
20230905,17,내부,중형,화물,8,8
20230905,20,내부,대형,승용,86,86
20230905,20,내부,대형,승합,1,1
20230905,20,내부,소형,화물,11,11
20230905,20,내부,중형,승용,134,134
20230905,20,내부,중형,화물,1,1
20230905,21,내부,대형,승용,71,71
20230905,21,내부,소형,승용,1,1
20230905,21,내부,소형,화물,7,7
20230905,21,내부,중형,승용,107,107
20230905,21,내부,중형,승합,2,2
20230905,21,내부,중형,화물,1,1
20230905,22,내부,대형,승용,43,43
20230905,22,내부,소형,화물,3,3
20230905,22,내부,중형,승용,79,79
20230905,23,내부,대형,승용,26,26
20230905,23,내부,대형,화물,1,1
20230905,23,내부,소형,화물,4,4
20230905,23,내부,중형,승용,52,52
20230906,0,내부,대형,승용,17,17
20230906,0,내부,소형,화물,2,2
20230906,0,내부,중형,승용,24,24
20230906,0,내부,중형,화물,2,2
20230906,1,내부,대형,승용,8,8
20230906,1,내부,소형,화물,1,1
20230906,1,내부,중형,승용,15,15
20230906,1,내부,중형,화물,1,1
20230906,2,내부,대형,승용,4,4
20230906,2,내부,대형,화물,1,1
20230906,2,내부,소형,화물,1,1
20230906,2,내부,중형,승용,7,7
20230906,3,내부,대형,승용,3,3
20230906,3,내부,소형,화물,1,1
20230906,3,내부,중형,승용,7,7
20230906,4,내부,대형,승용,7,7
20230906,4,내부,대형,화물,3,3
20230906,4,내부,소형,화물,4,4
20230906,4,내부,중형,승용,14,14
20230906,4,내부,중형,승합,1,1
20230906,4,내부,중형,화물,1,1
20230906,5,내부,대형,승용,26,26
20230906,5,내부,대형,특수,1,1
20230906,5,내부,대형,화물,3,3
20230906,5,내부,소형,화물,19,19
20230906,5,내부,중형,승용,52,52
20230906,5,내부,중형,승합,5,5
20230906,5,내부,중형,화물,3,3
20230906,6,내부,대형,승용,40,40
20230906,6,내부,대형,화물,9,9
20230906,6,내부,소형,화물,30,30
20230906,6,내부,중형,승용,70,70
20230906,6,내부,중형,승합,3,3
20230906,6,내부,중형,특수,1,1
20230906,6,내부,중형,화물,4,4
20230906,9,내부,대형,승용,81,81
20230906,9,내부,대형,승합,3,3
20230906,9,내부,대형,화물,8,8
20230906,9,내부,소형,승용,1,1
20230906,9,내부,소형,특수,1,1
20230906,9,내부,소형,화물,48,48
20230906,9,내부,중형,승용,136,136
20230906,9,내부,중형,승합,6,6
